cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,label
5,5,0,5,1,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,9,0,0,0,0,0,1,0,1,1,3,0,0,0,0,39,1,1,1
0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
7,8,1,7,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,8,0,0,0,0,0,2,0,1,0,2,0,0,0,0,22,1,1,1
4,5,1,4,5,1,0,12,1,0.0,0.0,0.0,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,29,1,2,0,0,0,2,35,8,0,8,3,0,0,0,20,1,0,1
1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,2,0
4,4,0,4,8,1,0,12,3,0.0,0.0,0.0,3,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,37,3,2,1,0,0,16,0,8,2,8,2,0,0,0,45,0,0,1
3,3,0,3,102,1,0,5,4614,0.92783505,0.0,0.0,97,0,93,0,4,0,97,0,0,0,1,0,0,0,1,0,0,0,0,394,93,0,4,0,0,171,1,1,2,1,1,0,0,0,47,1036,0,1
3,7,4,3,4,1,0,6,0,0.5833334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,2,0,4,0,0,2,0,1,24,3,0,0,1,0,2,1,7,0,7,1,0,0,0,70,1,1,1
3,3,0,3,48,1,0,5,861,0.8372093,0.0,0.0,43,0,39,0,4,0,43,0,0,0,1,0,0,0,1,0,0,0,0,178,39,0,4,0,0,71,1,1,2,1,1,0,0,0,38,1036,0,1
3,3,0,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0,1
1,1,0,1,2,1,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,0,0,0,0,0,3,0,1,0,1,0,0,0,3,50,1,0,0
0,1,1,0,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
6,8,2,6,17,1,0,15,8,0.5,0.0,0.0,8,0,4,4,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,61,1,3,2,0,0,8,0,5,0,6,1,0,0,0,50,1,8,1
7,7,0,7,3,1,0,7,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,5,0,0,0,0,26,1,0,1
8,8,0,8,8,1,0,16,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,42,5,1,1,0,0,3,2,6,1,7,1,0,0,0,35,1,0,1
1,7,6,1,3,1,0,2,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,2,1,2,0,0,0,0,35,1,0,0
11,15,4,11,0,2,1,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,7,0,0,0,0,22,1,0,1
1,2,1,1,5,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,21,4,0,2,0,1,1,15,4,8,4,1,0,0,0,11,1,0,0
4,5,1,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,1,0,0
3,4,1,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,1,0,1
8,8,0,8,13,1,0,19,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,61,6,0,3,2,0,6,2,11,3,10,2,0,0,0,45,1,0,1
3,3,0,3,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0
1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1
4,6,2,4,41,1,0,18,0,0.5714286,0.0,0.0,7,1,0,0,0,7,7,0,0,0,3,0,0,0,0,3,0,0,6,128,5,15,6,0,0,9,48,33,27,23,5,0,0,0,51,1,6,1
1,5,4,1,11,1,0,8,25,0.7575758,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,1,0,6,0,0,1,0,0,52,6,0,0,0,0,12,1,7,0,7,0,0,0,0,36,1,0,1
4,7,3,4,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,11,0,0,0,0,0,4,0,3,0,9,0,0,0,0,22,1,0,1
3,4,1,3,1,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,11,1,0,0,0,0,1,0,4,0,5,0,0,0,1,34,0,1,1
4,4,0,4,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,1,0,0
2,5,3,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0
0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0
5,7,2,5,23,1,0,26,61,0.5714286,0.0,0.0,14,3,14,0,0,0,14,0,7,0,1,0,0,1,0,0,1,0,6,85,14,4,0,0,0,0,6,13,1,15,2,0,0,1,109,1,0,1
5,8,3,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,13,0,0,0,0,0,26,0,0,0,11,0,0,0,0,26,1,0,1
2,3,1,2,11,1,0,4,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,32,0,3,1,0,0,1,18,15,8,8,2,0,0,0,16,1,0,1
1,3,2,1,3,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,1,22,0,0,0,0,0,0,1,4,0,4,1,0,0,0,26,1,0,1
4,4,0,4,5,1,0,5,0,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,1,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,1,0,1,0,0,20,0,0,0
2,3,1,2,10,1,0,6,10,0.0,0.0,0.0,5,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,52,5,2,4,0,0,5,11,21,2,12,2,0,0,0,22,1,0,1
3,3,0,3,50,1,0,5,948,0.84444445,0.0,0.0,45,0,41,0,4,0,45,0,0,0,1,0,0,0,1,0,0,0,0,186,41,0,4,0,0,75,1,1,2,1,1,0,0,0,39,1036,0,1
12,12,0,12,8,1,0,7,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,32,8,0,0,0,0,14,3,5,0,6,1,0,0,0,27,1,0,1
0,6,6,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0
1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
2,3,1,2,1,2,0,1,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,1,0
4,5,1,4,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0
3,4,1,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0,1
3,3,0,3,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,11,0,0,0
2,3,1,2,1,2,0,1,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,1,0
15,15,0,15,6,1,0,7,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,27,6,0,0,0,0,32,0,6,0,7,0,0,0,0,34,1,0,1
5,7,2,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,34,1,0,1
8,9,1,8,3,2,0,13,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,1,0,1,0,8,0,7,2,0,0,0,25,1,0,1
2,4,2,2,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,0
4,7,3,4,14,1,0,16,0,0.26666668,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,2,0,1,0,2,2,0,0,46,6,0,5,0,0,5,1,7,3,11,1,0,0,4,80,1,4,1
5,5,0,5,2,2,0,4,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,1,13,0,0,0,0,0,6,0,3,0,3,0,0,0,1,47,1,0,1
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,1080,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
1,3,2,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,1,0
0,2,2,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0
3,3,0,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,1,0,1
2,3,1,2,1,2,0,1,0,0.0,,,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0
2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,8,0,0
3,3,0,3,1,1,0,7,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,23,4,0,4,0,0,0,0,12,1,0,0
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
2,4,2,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,0
3,4,1,3,7,1,0,4,0,0.375,0.0,0.0,4,0,4,0,0,0,5,0,2,1,2,2,0,2,0,0,1,0,0,28,2,1,0,0,0,1,7,4,0,4,1,0,0,0,52,1,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
9,15,6,9,10,1,0,17,0,0.44444445,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,2,0,3,0,0,3,0,3,54,4,0,1,1,1,6,1,6,0,8,3,0,0,2,113,1,8,1
4,13,9,4,21,1,0,31,34,0.7777778,0.0,0.0,9,0,6,3,0,0,6,0,0,0,1,0,0,1,0,0,1,0,3,113,9,0,1,7,0,10,12,14,1,13,3,1,0,1,60,1,1,1
4,4,0,4,1,1,0,4,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,3,0,3,0,0,0,0,12,0,0,0
2,4,2,2,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1025,0,0
2,2,0,2,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,1,3,0
3,3,0,3,3,1,0,3,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,2,0,2,0,0,0,0,21,0,0,0
5,7,2,5,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
3,3,0,3,112,1,0,5,5629,0.93457943,0.0,0.0,107,0,103,0,4,0,107,0,0,0,1,0,0,0,1,0,0,0,0,434,103,0,4,0,0,189,1,1,2,1,1,0,0,0,49,1036,0,1
0,6,6,0,1,3,2,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,51,1,0,1
2,7,5,2,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,1,0,1
1,3,2,1,4,1,2,1,0,0.25,0.0,0.0,4,0,0,0,4,0,4,1,0,0,1,0,0,0,1,0,0,0,0,13,0,0,0,0,0,3,0,0,0,1,0,0,0,0,54,1025,3,0
3,7,4,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,792,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
1,1,0,1,2,1,0,4,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,15,5,0,5,0,0,0,0,42,0,0,0
3,4,1,3,3,2,0,5,3,0.0,,,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0
3,4,1,3,9,1,0,10,0,0.41666666,0.0,0.0,4,0,4,0,0,0,4,0,0,0,6,0,0,6,0,0,6,0,3,41,3,1,0,2,0,0,0,6,0,7,3,0,0,1,55,17,0,1
7,7,0,7,2,1,0,9,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,0,0,3,0,0,0,0,0,23,0,0,0,0,0,2,1,5,0,5,0,0,0,0,50,0,0,1
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
3,9,6,3,11,2,0,6,8,0.70000005,0.0,0.0,5,0,0,0,0,5,5,0,0,0,2,1,0,1,0,1,2,0,0,32,1,1,2,0,6,1,4,7,12,4,2,0,0,0,48,1,1,1
7,7,0,7,5,1,0,13,0,0.25,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,1,35,0,1,0,0,0,2,3,8,1,8,1,0,0,0,51,0,0,1
3,4,1,3,7,1,0,10,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,31,2,1,1,0,0,2,5,8,3,6,2,0,0,0,14,1,0,1
6,6,0,6,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0,1
1,4,3,1,3,1,2,5,1,0.5,0.0,0.0,2,0,1,0,1,0,2,1,0,0,1,1,1,0,0,0,1,0,2,13,1,0,0,1,0,0,1,1,0,1,1,0,0,0,49,1025,0,0
4,4,0,4,8,1,0,16,0,0.525,0.0,0.0,8,0,0,0,0,8,8,0,0,0,5,0,0,0,0,5,0,0,0,46,0,0,0,0,0,12,3,5,0,5,0,0,0,0,43,0,0,1
3,3,0,3,114,1,0,5,5844,0.9357798,0.0,0.0,109,0,105,0,4,0,109,0,0,0,1,0,0,0,1,0,0,0,0,442,105,0,4,0,0,193,1,1,2,1,1,0,0,0,48,1036,0,1
3,5,2,3,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,0
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,352,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
3,3,0,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0,1
8,8,0,8,14,1,0,7,43,0.8181818,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,6,0,0,1,0,0,63,11,0,2,0,0,0,0,7,0,7,1,0,0,0,24,10,0,1
13,13,0,13,7,1,0,10,21,0.0,0.0,0.0,7,1,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0,0,13,6,1,0,1,0,0,0,0,38,0,0,1
0,1,1,0,1,4,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0
0,2,2,0,7,1,0,8,3,0.64285713,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,0,36,4,0,0,0,0,7,1,5,0,5,0,0,0,0,27,1,0,1
0,1,1,0,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0
9,11,2,9,5,1,0,6,0,0.4,0.0,0.0,5,0,1,0,0,4,5,1,0,0,2,0,0,2,0,0,1,0,0,21,0,0,0,0,0,1,2,3,0,3,0,0,0,0,43,1025,0,1
8,8,0,8,8,1,0,16,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,42,5,1,1,0,0,3,2,6,1,7,1,0,0,0,34,1,0,1
0,3,3,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0
5,7,2,5,3,1,1,0,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,10,1,0,1
3,3,0,3,7,2,0,13,0,0.42857143,0.0,0.0,7,0,0,0,0,7,7,0,0,0,3,2,0,3,0,0,3,0,4,56,0,0,0,0,0,11,2,14,0,14,1,0,1,1,54,0,0,1
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
3,4,1,3,7,1,0,4,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,24,4,2,3,0,0,2,13,7,2,6,2,0,0,0,16,1,0,0
2,3,1,2,5,1,0,26,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,4,37,2,0,0,3,0,6,7,11,0,11,2,0,0,0,45,1,0,1
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
3,4,1,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0,1
1,2,1,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,18,1,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
3,3,0,3,150,1,0,5,10398,0.9517241,0.0,0.0,145,0,141,0,4,0,145,0,0,0,1,0,0,0,1,0,0,0,0,586,141,0,4,0,0,259,1,1,2,1,1,0,0,0,51,1036,0,1
6,6,0,6,7,1,0,15,21,0.85714287,0.0,0.0,7,0,0,1,0,6,6,0,0,0,1,1,0,1,0,0,1,0,0,32,1,0,0,0,0,3,3,8,0,7,0,0,0,5,79,0,0,1
2,4,2,2,4,1,0,6,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,16,1,1,1,0,0,4,0,1,1,1,1,0,0,0,44,1,3,0
3,4,1,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0,1
1,3,2,1,25,1,0,15,6,0.30769232,0.0,0.0,13,0,7,6,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,69,8,3,2,0,1,0,16,13,11,11,2,0,0,1,35,0,0,1
2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0
3,3,0,3,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,1,2,0,2,1,0,0,1,22,0,0,0
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
3,6,3,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0
2,3,1,2,1,1,0,0,0,1.0,,,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,43,1025,0,1
1,1,0,1,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0
4,7,3,4,12,1,0,4,0,0.14285715,0.0,0.0,7,0,1,5,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,40,1,0,0,0,0,1,2,7,4,2,1,0,0,0,42,17,0,1
7,7,0,7,10,1,0,21,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,68,0,1,0,0,0,0,15,18,0,17,2,0,0,13,35,0,0,1
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
2,3,1,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,0
1,2,1,1,4,1,0,0,0,0.0,,,2,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,14,1,0,2,0,0,1,0,1,0,1,1,0,0,0,45,17,0,0
3,3,0,3,3,1,0,6,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,6,21,10,5,6,0,1,0,0,24,0,0,0
5,5,0,5,3,1,0,1,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,13,1,0,1
